Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST0382,PROD0045,Category 5,181.05,2023-06-24
CUST0286,PROD0032,Category 2,73.6,2022-01-14
CUST0191,PROD0027,Category 10,86.61,2023-12-05
CUST0396,PROD0045,Category 5,148.93,2022-01-25
CUST0412,PROD0038,Category 6,75.85,2022-10-31
CUST0137,PROD0016,Category 6,187.37,2020-05-24
CUST0016,PROD0020,Category 8,29.23,2023-06-26
CUST0096,PROD0013,Category 6,167.32,2020-07-19
CUST0205,PROD0028,Category 5,174.83,2022-04-20
CUST0238,PROD0014,Category 4,155.7,2024-04-16
CUST0202,PROD0047,Category 6,169.45,2020-09-26
CUST0201,PROD0040,Category 3,161.91,2020-11-15
CUST0080,PROD0050,Category 10,199.89,2021-12-21
CUST0138,PROD0026,Category 3,97.33,2020-09-06
CUST0087,PROD0044,Category 5,89.33,2021-01-12
CUST0139,PROD0014,Category 4,199.39,2021-02-02
CUST0102,PROD0020,Category 8,102.1,2024-04-17
CUST0082,PROD0015,Category 9,26.18,2021-09-19
CUST0288,PROD0022,Category 8,107.14,2020-03-22
CUST0286,PROD0004,Category 1,130.35,2023-12-20
CUST0060,PROD0037,Category 5,126.42,2024-09-29
CUST0265,PROD0029,Category 2,164.25,2023-03-05
CUST0145,PROD0042,Category 10,169.01,2023-04-04
CUST0493,PROD0028,Category 5,80.29,2020-04-17
CUST0262,PROD0008,Category 10,100.03,2024-02-02
CUST0113,PROD0008,Category 10,31.1,2020-09-14
CUST0476,PROD0001,Category 6,79.3,2021-04-04
CUST0389,PROD0015,Category 9,80.19,2022-01-01
CUST0457,PROD0043,Category 9,192.36,2020-12-22
CUST0318,PROD0031,Category 8,150.1,2020-11-16
CUST0026,PROD0014,Category 4,137.68,2023-03-25
CUST0038,PROD0005,Category 5,139.17,2020-06-21
CUST0460,PROD0040,Category 3,27.96,2021-09-11
CUST0490,PROD0025,Category 1,48.75,2020-12-30
CUST0246,PROD0001,Category 6,64.62,2023-01-31
CUST0485,PROD0025,Category 1,150.65,2022-10-17
CUST0476,PROD0042,Category 10,49.2,2022-12-27
CUST0103,PROD0049,Category 2,23.7,2023-09-21
CUST0276,PROD0044,Category 5,149.65,2020-11-13
CUST0142,PROD0037,Category 5,46.96,2023-05-12
CUST0022,PROD0035,Category 2,49.17,2024-07-28
CUST0221,PROD0048,Category 4,54.78,2021-09-04
CUST0186,PROD0001,Category 6,108.98,2020-01-07
CUST0430,PROD0019,Category 4,20.27,2024-08-24
CUST0291,PROD0022,Category 8,110.71,2023-11-24
CUST0021,PROD0045,Category 5,78.51,2021-06-30
CUST0314,PROD0012,Category 4,135.34,2020-11-15
CUST0463,PROD0015,Category 9,54.9,2022-08-15
CUST0136,PROD0038,Category 6,86.24,2020-12-03
CUST0500,PROD0009,Category 3,101.89,2024-04-20
CUST0198,PROD0049,Category 2,107.93,2020-11-15
CUST0225,PROD0003,Category 4,141.01,2022-04-14
CUST0186,PROD0016,Category 6,79.87,2020-09-04
CUST0046,PROD0006,Category 3,135.18,2020-10-21
CUST0214,PROD0048,Category 4,189.34,2022-04-20
CUST0273,PROD0007,Category 5,54.35,2021-03-07
CUST0303,PROD0009,Category 3,141.7,2020-11-23
CUST0470,PROD0022,Category 8,27.94,2024-02-27
CUST0490,PROD0008,Category 10,159.2,2022-12-01
CUST0382,PROD0009,Category 3,64.68,2023-11-16
CUST0375,PROD0009,Category 3,165.27,2021-06-19
CUST0244,PROD0005,Category 5,186.37,2020-10-15
CUST0252,PROD0035,Category 2,167.32,2021-01-18
CUST0012,PROD0038,Category 6,81.49,2020-12-18
CUST0444,PROD0042,Category 10,184.53,2024-06-03
CUST0001,PROD0048,Category 4,82.15,2023-01-27
CUST0146,PROD0027,Category 10,121.84,2021-02-15
CUST0234,PROD0028,Category 5,192.45,2020-12-29
CUST0071,PROD0032,Category 2,138.44,2022-11-28
CUST0025,PROD0046,Category 3,110.66,2020-07-25
CUST0430,PROD0019,Category 4,76.14,2022-10-27
CUST0150,PROD0027,Category 10,11.93,2022-02-16
CUST0196,PROD0048,Category 4,59.7,2022-12-18
CUST0077,PROD0014,Category 4,179.12,2021-01-08
CUST0204,PROD0036,Category 1,170.73,2022-06-04
CUST0407,PROD0030,Category 7,68.46,2020-09-09
CUST0105,PROD0004,Category 1,93.65,2020-05-21
CUST0114,PROD0028,Category 5,16.98,2023-05-06
CUST0266,PROD0048,Category 4,71.66,2021-06-25
CUST0178,PROD0008,Category 10,59.32,2023-12-18
CUST0275,PROD0013,Category 6,186.11,2021-09-01
CUST0397,PROD0023,Category 2,199.74,2023-09-17
CUST0400,PROD0010,Category 6,96.78,2021-05-29
CUST0349,PROD0017,Category 7,13.77,2022-11-25
CUST0064,PROD0021,Category 2,195.38,2024-11-29
CUST0475,PROD0020,Category 8,115.37,2021-09-24
CUST0020,PROD0001,Category 6,19.86,2022-08-18
CUST0453,PROD0002,Category 1,148.37,2022-06-11
CUST0241,PROD0047,Category 6,102.67,2022-12-14
CUST0088,PROD0012,Category 4,26.49,2020-06-28
CUST0053,PROD0021,Category 2,62.74,2023-02-27
CUST0416,PROD0021,Category 2,25.08,2022-03-12
CUST0040,PROD0020,Category 8,167.0,2022-09-29
CUST0033,PROD0007,Category 5,140.66,2021-04-15
CUST0371,PROD0050,Category 10,185.38,2022-05-31
CUST0054,PROD0037,Category 5,138.18,2020-01-06
CUST0466,PROD0013,Category 6,170.89,2023-01-26
CUST0434,PROD0012,Category 4,106.27,2020-07-17
CUST0472,PROD0018,Category 2,122.02,2022-12-16
CUST0179,PROD0013,Category 6,125.07,2022-06-07
CUST0265,PROD0045,Category 5,47.47,2024-09-02
CUST0491,PROD0024,Category 5,18.82,2022-08-29
CUST0298,PROD0035,Category 2,66.62,2022-11-28
CUST0033,PROD0042,Category 10,29.56,2023-10-20
CUST0030,PROD0035,Category 2,30.94,2022-04-19
CUST0031,PROD0032,Category 2,157.39,2021-03-05
CUST0436,PROD0036,Category 1,194.81,2024-03-05
CUST0129,PROD0042,Category 10,172.88,2021-09-01
CUST0101,PROD0011,Category 2,18.75,2023-05-18
CUST0348,PROD0014,Category 4,132.75,2020-12-23
CUST0402,PROD0043,Category 9,130.44,2023-04-24
CUST0440,PROD0023,Category 2,141.92,2024-08-13
CUST0180,PROD0007,Category 5,16.81,2021-02-21
CUST0011,PROD0026,Category 3,75.81,2025-01-09
CUST0261,PROD0030,Category 7,51.12,2020-12-20
CUST0326,PROD0033,Category 2,67.58,2020-08-08
CUST0406,PROD0009,Category 3,18.9,2021-06-26
CUST0371,PROD0030,Category 7,130.33,2021-09-11
CUST0456,PROD0011,Category 2,152.79,2020-04-05
CUST0462,PROD0001,Category 6,139.57,2022-01-05
CUST0166,PROD0016,Category 6,63.14,2024-05-12
CUST0380,PROD0042,Category 10,13.57,2020-11-18
CUST0409,PROD0031,Category 8,166.16,2020-01-12
CUST0362,PROD0003,Category 4,31.29,2022-10-31
CUST0382,PROD0041,Category 7,193.57,2022-12-09
CUST0040,PROD0008,Category 10,186.72,2024-07-08
CUST0290,PROD0003,Category 4,64.76,2024-08-16
CUST0372,PROD0026,Category 3,134.89,2021-07-13
CUST0419,PROD0002,Category 1,47.62,2021-03-02
CUST0475,PROD0044,Category 5,53.26,2024-10-26
CUST0209,PROD0009,Category 3,138.33,2022-08-20
CUST0479,PROD0009,Category 3,79.15,2023-03-05
CUST0315,PROD0014,Category 4,97.69,2021-08-25
CUST0227,PROD0028,Category 5,137.44,2024-08-19
CUST0246,PROD0049,Category 2,151.45,2020-12-04
CUST0485,PROD0023,Category 2,153.07,2021-04-09
CUST0019,PROD0016,Category 6,134.75,2023-09-12
CUST0083,PROD0045,Category 5,143.39,2022-02-13
CUST0458,PROD0048,Category 4,20.16,2022-07-18
CUST0134,PROD0046,Category 3,28.4,2023-05-05
CUST0068,PROD0036,Category 1,27.97,2024-01-26
CUST0356,PROD0030,Category 7,115.28,2023-11-16
CUST0413,PROD0022,Category 8,115.12,2023-04-21
CUST0265,PROD0007,Category 5,99.92,2020-01-23
CUST0309,PROD0006,Category 3,63.86,2022-12-04
CUST0279,PROD0011,Category 2,107.65,2022-08-02
CUST0437,PROD0012,Category 4,150.78,2024-09-17
CUST0450,PROD0040,Category 3,34.62,2022-12-11
CUST0081,PROD0038,Category 6,94.4,2024-08-17
CUST0292,PROD0028,Category 5,115.44,2020-12-23
CUST0326,PROD0025,Category 1,31.19,2022-06-01
CUST0444,PROD0034,Category 6,55.62,2022-07-05
CUST0223,PROD0009,Category 3,144.6,2021-06-28
CUST0247,PROD0049,Category 2,89.46,2024-01-26
CUST0174,PROD0046,Category 3,182.68,2020-10-07
CUST0266,PROD0036,Category 1,196.47,2023-09-09
CUST0109,PROD0012,Category 4,50.61,2024-04-25
CUST0449,PROD0003,Category 4,116.37,2020-06-04
CUST0435,PROD0013,Category 6,127.92,2023-04-19
CUST0283,PROD0010,Category 6,49.73,2023-05-23
CUST0482,PROD0020,Category 8,13.4,2021-04-10
CUST0238,PROD0033,Category 2,171.97,2022-09-18
CUST0251,PROD0047,Category 6,186.58,2020-11-18
CUST0059,PROD0005,Category 5,189.73,2021-03-31
CUST0411,PROD0049,Category 2,73.44,2024-12-30
CUST0377,PROD0008,Category 10,89.48,2020-03-17
CUST0021,PROD0044,Category 5,138.52,2022-09-25
CUST0486,PROD0009,Category 3,69.59,2022-05-20
CUST0184,PROD0038,Category 6,69.11,2020-11-18
CUST0205,PROD0008,Category 10,20.18,2020-05-08
CUST0002,PROD0031,Category 8,15.79,2022-04-25
CUST0139,PROD0013,Category 6,43.66,2023-01-10
CUST0168,PROD0019,Category 4,140.2,2022-11-03
CUST0476,PROD0049,Category 2,111.43,2023-07-20
CUST0442,PROD0032,Category 2,96.71,2020-10-02
CUST0296,PROD0005,Category 5,85.35,2024-06-18
CUST0073,PROD0008,Category 10,136.58,2020-08-02
CUST0461,PROD0011,Category 2,25.65,2020-02-07
CUST0075,PROD0042,Category 10,30.74,2023-05-14
CUST0179,PROD0005,Category 5,108.85,2024-02-27
CUST0413,PROD0001,Category 6,147.22,2020-04-28
CUST0060,PROD0024,Category 5,40.99,2021-02-14
CUST0016,PROD0032,Category 2,123.75,2021-06-11
CUST0097,PROD0038,Category 6,167.71,2020-10-16
CUST0276,PROD0031,Category 8,127.74,2021-05-05
CUST0414,PROD0021,Category 2,36.16,2024-11-02
CUST0074,PROD0031,Category 8,67.52,2023-03-11
CUST0293,PROD0022,Category 8,96.62,2024-11-06
CUST0197,PROD0046,Category 3,132.25,2023-06-27
CUST0164,PROD0041,Category 7,171.88,2021-12-06
CUST0312,PROD0034,Category 6,42.24,2024-07-09
CUST0237,PROD0032,Category 2,182.9,2024-09-28
CUST0241,PROD0009,Category 3,67.44,2022-06-19
CUST0364,PROD0049,Category 2,153.07,2021-03-07
CUST0084,PROD0013,Category 6,99.65,2024-12-09
CUST0360,PROD0006,Category 3,128.13,2022-05-13
CUST0032,PROD0021,Category 2,186.05,2024-12-24
CUST0100,PROD0028,Category 5,147.8,2022-06-14
CUST0145,PROD0032,Category 2,44.93,2022-05-07
CUST0472,PROD0044,Category 5,128.45,2021-09-10
CUST0329,PROD0008,Category 10,134.08,2021-10-17
CUST0113,PROD0020,Category 8,20.49,2020-10-19
CUST0451,PROD0028,Category 5,28.39,2024-09-11
CUST0036,PROD0039,Category 1,194.19,2024-05-20
CUST0055,PROD0042,Category 10,191.42,2023-02-13
CUST0005,PROD0006,Category 3,88.94,2021-11-18
CUST0246,PROD0024,Category 5,31.65,2023-03-26
CUST0156,PROD0016,Category 6,176.38,2022-03-29
CUST0201,PROD0011,Category 2,40.98,2021-01-27
CUST0090,PROD0017,Category 7,194.68,2021-06-30
CUST0197,PROD0008,Category 10,170.93,2021-04-05
CUST0357,PROD0023,Category 2,121.44,2024-09-11
CUST0003,PROD0015,Category 9,143.92,2024-04-26
CUST0363,PROD0002,Category 1,97.41,2024-06-08
CUST0015,PROD0038,Category 6,71.58,2024-08-14
CUST0156,PROD0046,Category 3,100.95,2023-04-29
CUST0215,PROD0017,Category 7,39.31,2023-08-16
CUST0080,PROD0040,Category 3,20.95,2024-04-06
CUST0182,PROD0050,Category 10,58.58,2020-06-30
CUST0024,PROD0046,Category 3,137.85,2020-02-14
CUST0150,PROD0031,Category 8,148.32,2023-10-26
CUST0092,PROD0018,Category 2,157.56,2023-11-06
CUST0278,PROD0003,Category 4,118.72,2022-12-19
CUST0380,PROD0033,Category 2,142.96,2023-04-08
CUST0267,PROD0011,Category 2,64.89,2021-12-03
CUST0087,PROD0032,Category 2,141.2,2024-05-01
CUST0088,PROD0029,Category 2,121.9,2024-06-27
CUST0165,PROD0004,Category 1,73.54,2020-01-12
CUST0333,PROD0050,Category 10,176.66,2020-12-29
CUST0403,PROD0009,Category 3,53.42,2020-06-28
CUST0336,PROD0037,Category 5,91.85,2021-07-12
CUST0201,PROD0013,Category 6,87.69,2024-03-26
CUST0320,PROD0032,Category 2,70.62,2023-11-22
CUST0084,PROD0013,Category 6,164.59,2022-06-02
CUST0017,PROD0043,Category 9,116.41,2023-02-25
CUST0292,PROD0013,Category 6,195.34,2022-04-25
CUST0282,PROD0010,Category 6,39.61,2020-11-23
CUST0365,PROD0047,Category 6,48.82,2024-01-27
CUST0488,PROD0032,Category 2,24.15,2022-08-20
CUST0221,PROD0032,Category 2,64.29,2024-01-24
CUST0440,PROD0031,Category 8,72.18,2020-03-04
CUST0366,PROD0026,Category 3,69.67,2021-12-12
CUST0159,PROD0003,Category 4,95.75,2022-02-20
CUST0118,PROD0005,Category 5,144.75,2021-06-06
CUST0213,PROD0009,Category 3,84.51,2021-01-11
CUST0005,PROD0007,Category 5,78.53,2023-01-14
CUST0210,PROD0013,Category 6,172.27,2022-06-21
CUST0165,PROD0036,Category 1,130.48,2020-10-22
CUST0147,PROD0010,Category 6,93.95,2023-07-16
CUST0052,PROD0022,Category 8,199.32,2020-11-04
CUST0261,PROD0023,Category 2,140.53,2023-11-22
CUST0130,PROD0049,Category 2,61.5,2023-10-21
CUST0125,PROD0041,Category 7,26.23,2022-09-20
CUST0481,PROD0015,Category 9,198.3,2024-02-29
CUST0181,PROD0038,Category 6,102.48,2020-05-28
CUST0026,PROD0023,Category 2,184.25,2022-11-12
CUST0046,PROD0045,Category 5,153.17,2020-12-27
CUST0082,PROD0013,Category 6,127.71,2022-07-11
CUST0347,PROD0050,Category 10,137.89,2021-12-20
CUST0482,PROD0019,Category 4,78.46,2020-12-05
CUST0219,PROD0009,Category 3,107.28,2021-07-31
CUST0041,PROD0009,Category 3,136.03,2023-05-24
CUST0045,PROD0026,Category 3,163.44,2021-05-02
CUST0098,PROD0026,Category 3,22.33,2021-04-13
CUST0391,PROD0049,Category 2,19.46,2024-03-09
CUST0144,PROD0041,Category 7,47.74,2023-10-22
CUST0252,PROD0020,Category 8,166.11,2021-09-27
CUST0127,PROD0021,Category 2,147.86,2024-04-22
CUST0462,PROD0039,Category 1,53.68,2023-06-13
CUST0254,PROD0038,Category 6,89.64,2024-08-17
CUST0454,PROD0009,Category 3,168.21,2022-05-07
CUST0066,PROD0023,Category 2,114.94,2021-06-24
CUST0433,PROD0027,Category 10,177.19,2020-03-20
CUST0224,PROD0003,Category 4,195.48,2024-01-08
CUST0499,PROD0046,Category 3,120.18,2020-12-08
CUST0161,PROD0035,Category 2,149.75,2023-12-03
CUST0057,PROD0007,Category 5,59.57,2021-03-25
CUST0309,PROD0003,Category 4,61.48,2020-07-07
CUST0482,PROD0050,Category 10,15.97,2024-06-30
CUST0031,PROD0029,Category 2,187.14,2024-03-28
CUST0355,PROD0039,Category 1,20.06,2024-01-03
CUST0363,PROD0039,Category 1,24.94,2022-10-19
CUST0489,PROD0019,Category 4,136.12,2022-06-07
CUST0059,PROD0047,Category 6,133.88,2024-03-03
CUST0154,PROD0002,Category 1,155.15,2023-04-20
CUST0245,PROD0045,Category 5,153.52,2021-10-24
CUST0095,PROD0040,Category 3,136.4,2021-09-21
CUST0036,PROD0047,Category 6,41.41,2022-11-17
CUST0495,PROD0004,Category 1,183.32,2023-10-21
CUST0121,PROD0041,Category 7,165.97,2022-03-11
CUST0130,PROD0040,Category 3,186.37,2021-03-07
CUST0260,PROD0027,Category 10,141.36,2021-05-03
CUST0080,PROD0035,Category 2,77.95,2024-09-10
CUST0236,PROD0005,Category 5,73.2,2022-07-01
CUST0433,PROD0050,Category 10,117.89,2022-04-04
CUST0418,PROD0047,Category 6,92.11,2022-10-09
CUST0385,PROD0015,Category 9,59.47,2021-06-06
CUST0211,PROD0018,Category 2,36.14,2023-03-28
CUST0119,PROD0033,Category 2,81.54,2024-11-19
CUST0070,PROD0039,Category 1,110.47,2024-06-24
CUST0342,PROD0041,Category 7,27.63,2023-10-13
CUST0215,PROD0049,Category 2,91.52,2022-03-25
CUST0470,PROD0046,Category 3,86.77,2022-02-10
CUST0338,PROD0002,Category 1,134.57,2024-03-11
CUST0027,PROD0017,Category 7,125.95,2024-08-25
CUST0473,PROD0038,Category 6,198.88,2021-10-16
CUST0171,PROD0019,Category 4,46.99,2023-05-27
CUST0011,PROD0048,Category 4,165.78,2022-09-18
CUST0480,PROD0048,Category 4,88.45,2020-07-06
CUST0188,PROD0019,Category 4,68.3,2021-10-23
CUST0195,PROD0002,Category 1,172.17,2020-07-14
CUST0212,PROD0030,Category 7,69.52,2022-09-06
CUST0468,PROD0001,Category 6,10.72,2024-06-15
CUST0165,PROD0030,Category 7,162.22,2023-06-01
CUST0309,PROD0047,Category 6,100.41,2020-11-20
CUST0488,PROD0016,Category 6,128.75,2024-09-30
CUST0235,PROD0004,Category 1,76.31,2022-10-12
CUST0394,PROD0006,Category 3,34.43,2022-06-13
CUST0086,PROD0011,Category 2,115.91,2021-10-25
CUST0189,PROD0033,Category 2,54.11,2024-01-18
CUST0359,PROD0048,Category 4,123.68,2023-10-24
CUST0454,PROD0021,Category 2,165.71,2022-01-06
CUST0138,PROD0003,Category 4,46.64,2020-05-27
CUST0214,PROD0046,Category 3,180.08,2021-03-01
CUST0337,PROD0002,Category 1,140.33,2022-11-18
CUST0304,PROD0018,Category 2,31.81,2022-03-23
CUST0164,PROD0006,Category 3,47.2,2024-03-17
CUST0237,PROD0008,Category 10,183.85,2024-02-21
CUST0325,PROD0019,Category 4,36.9,2024-08-16
CUST0490,PROD0019,Category 4,173.96,2024-10-31
CUST0065,PROD0015,Category 9,184.63,2024-08-23
CUST0044,PROD0031,Category 8,77.52,2020-05-03
CUST0115,PROD0017,Category 7,172.85,2022-04-07
CUST0348,PROD0015,Category 9,12.63,2024-03-13
CUST0067,PROD0015,Category 9,52.77,2023-04-09
CUST0143,PROD0006,Category 3,82.62,2020-07-14
CUST0138,PROD0023,Category 2,54.98,2023-08-04
CUST0048,PROD0021,Category 2,155.23,2023-07-19
CUST0301,PROD0042,Category 10,60.2,2023-03-26
CUST0148,PROD0006,Category 3,140.81,2021-09-21
CUST0356,PROD0015,Category 9,132.97,2023-02-22
CUST0293,PROD0025,Category 1,174.32,2020-05-15
CUST0237,PROD0030,Category 7,92.65,2022-01-27
CUST0226,PROD0016,Category 6,57.64,2021-06-15
CUST0134,PROD0012,Category 4,35.43,2023-03-24
CUST0057,PROD0041,Category 7,28.36,2023-07-27
CUST0166,PROD0024,Category 5,141.36,2024-05-31
CUST0499,PROD0011,Category 2,37.88,2022-09-15
CUST0109,PROD0048,Category 4,104.49,2023-03-28
CUST0443,PROD0034,Category 6,196.05,2021-07-16
CUST0334,PROD0022,Category 8,51.9,2024-05-22
CUST0440,PROD0029,Category 2,173.64,2022-06-13
CUST0375,PROD0010,Category 6,162.42,2020-09-09
CUST0303,PROD0043,Category 9,168.4,2022-08-17
CUST0369,PROD0042,Category 10,40.45,2023-01-23
CUST0374,PROD0019,Category 4,86.24,2022-11-13
CUST0166,PROD0050,Category 10,116.34,2023-09-29
CUST0124,PROD0050,Category 10,101.61,2023-01-08
CUST0495,PROD0012,Category 4,40.06,2020-03-16
CUST0476,PROD0022,Category 8,53.04,2024-03-02
CUST0265,PROD0030,Category 7,98.93,2022-04-24
CUST0040,PROD0047,Category 6,41.1,2021-10-28
CUST0120,PROD0025,Category 1,132.61,2024-05-26
CUST0420,PROD0007,Category 5,26.31,2022-11-02
CUST0036,PROD0035,Category 2,35.45,2024-06-19
CUST0190,PROD0029,Category 2,95.01,2022-07-08
CUST0413,PROD0037,Category 5,92.16,2021-04-05
CUST0221,PROD0005,Category 5,31.08,2023-08-07
CUST0248,PROD0050,Category 10,82.01,2021-09-04
CUST0205,PROD0011,Category 2,65.66,2024-06-14
CUST0188,PROD0040,Category 3,138.37,2021-10-02
CUST0244,PROD0014,Category 4,19.72,2022-03-23
CUST0002,PROD0027,Category 10,131.03,2021-05-15
CUST0468,PROD0029,Category 2,189.4,2022-12-24
CUST0035,PROD0022,Category 8,136.26,2021-12-27
CUST0370,PROD0021,Category 2,19.19,2021-07-23
CUST0168,PROD0044,Category 5,194.51,2024-02-17
CUST0334,PROD0006,Category 3,136.64,2024-04-16
CUST0393,PROD0013,Category 6,61.14,2020-08-05
CUST0487,PROD0008,Category 10,141.42,2021-04-12
CUST0367,PROD0024,Category 5,42.5,2020-03-30
CUST0122,PROD0041,Category 7,24.31,2020-10-28
CUST0247,PROD0013,Category 6,18.01,2023-03-22
CUST0345,PROD0009,Category 3,104.62,2023-06-10
CUST0485,PROD0033,Category 2,81.39,2023-08-15
CUST0172,PROD0049,Category 2,147.37,2023-04-24
CUST0409,PROD0044,Category 5,10.24,2024-04-29
CUST0193,PROD0016,Category 6,195.92,2021-03-29
CUST0284,PROD0048,Category 4,174.31,2024-01-08
CUST0220,PROD0029,Category 2,77.92,2022-02-16
CUST0294,PROD0050,Category 10,165.27,2024-10-02
CUST0162,PROD0023,Category 2,48.52,2020-07-16
CUST0287,PROD0012,Category 4,111.33,2021-10-07
CUST0223,PROD0005,Category 5,144.13,2020-07-18
CUST0037,PROD0005,Category 5,146.56,2024-11-27
CUST0149,PROD0037,Category 5,178.26,2021-06-23
CUST0045,PROD0002,Category 1,167.51,2023-11-01
CUST0059,PROD0029,Category 2,141.43,2021-06-17
CUST0151,PROD0026,Category 3,74.82,2023-09-04
CUST0011,PROD0030,Category 7,14.95,2023-04-04
CUST0381,PROD0049,Category 2,141.49,2024-06-12
CUST0004,PROD0046,Category 3,82.78,2020-03-16
CUST0285,PROD0026,Category 3,86.38,2021-05-23
CUST0472,PROD0019,Category 4,134.56,2021-09-18
CUST0115,PROD0015,Category 9,128.54,2023-02-20
CUST0061,PROD0007,Category 5,166.28,2021-10-22
CUST0457,PROD0017,Category 7,166.18,2020-02-23
CUST0222,PROD0007,Category 5,70.96,2021-05-26
CUST0439,PROD0017,Category 7,151.09,2020-03-17
CUST0496,PROD0030,Category 7,188.13,2025-01-01
CUST0333,PROD0002,Category 1,107.28,2020-11-07
CUST0238,PROD0049,Category 2,153.95,2024-07-19
CUST0281,PROD0015,Category 9,53.35,2020-02-29
CUST0251,PROD0004,Category 1,144.58,2021-10-08
CUST0242,PROD0020,Category 8,126.65,2021-01-30
CUST0461,PROD0025,Category 1,30.16,2022-09-30
CUST0163,PROD0028,Category 5,125.05,2020-08-22
CUST0260,PROD0040,Category 3,169.32,2023-03-31
CUST0025,PROD0015,Category 9,92.77,2022-02-16
CUST0359,PROD0031,Category 8,121.56,2021-03-14
CUST0307,PROD0019,Category 4,52.23,2022-01-02
CUST0035,PROD0050,Category 10,124.97,2023-02-11
CUST0024,PROD0030,Category 7,174.82,2022-12-02
CUST0075,PROD0012,Category 4,177.0,2022-12-15
CUST0380,PROD0026,Category 3,102.94,2020-12-17
CUST0377,PROD0019,Category 4,120.04,2022-04-12
CUST0220,PROD0007,Category 5,141.33,2021-02-16
CUST0039,PROD0025,Category 1,45.8,2023-09-21
CUST0191,PROD0042,Category 10,168.58,2021-05-18
CUST0375,PROD0044,Category 5,56.73,2021-06-28
CUST0080,PROD0034,Category 6,137.22,2022-07-31
CUST0233,PROD0008,Category 10,82.82,2023-09-21
CUST0286,PROD0048,Category 4,181.29,2020-07-31
CUST0002,PROD0010,Category 6,114.27,2021-07-25
CUST0225,PROD0002,Category 1,182.06,2020-10-26
CUST0256,PROD0043,Category 9,34.06,2023-07-07
CUST0410,PROD0046,Category 3,197.8,2020-08-17
CUST0475,PROD0004,Category 1,68.6,2020-04-15
CUST0074,PROD0001,Category 6,195.76,2021-04-08
CUST0200,PROD0011,Category 2,52.84,2023-09-01
CUST0355,PROD0044,Category 5,119.24,2020-04-18
CUST0169,PROD0034,Category 6,67.44,2020-04-04
CUST0468,PROD0028,Category 5,65.23,2020-05-11
CUST0090,PROD0027,Category 10,24.39,2021-12-03
CUST0296,PROD0033,Category 2,141.46,2021-07-16
CUST0365,PROD0006,Category 3,175.52,2022-02-24
CUST0196,PROD0023,Category 2,134.86,2020-02-07
CUST0166,PROD0045,Category 5,124.01,2022-09-30
CUST0265,PROD0050,Category 10,31.14,2020-06-11
CUST0020,PROD0026,Category 3,81.6,2021-07-15
CUST0271,PROD0032,Category 2,159.24,2023-09-02
CUST0105,PROD0038,Category 6,138.53,2020-01-31
CUST0131,PROD0020,Category 8,188.8,2020-11-05
CUST0056,PROD0034,Category 6,154.66,2022-01-20
CUST0126,PROD0040,Category 3,76.08,2020-11-11
CUST0449,PROD0023,Category 2,15.17,2021-01-24
CUST0494,PROD0036,Category 1,114.13,2023-12-13
CUST0294,PROD0018,Category 2,71.63,2024-08-19
CUST0076,PROD0010,Category 6,171.23,2020-07-24
CUST0478,PROD0023,Category 2,53.03,2023-08-15
CUST0201,PROD0037,Category 5,14.4,2020-09-09
CUST0194,PROD0016,Category 6,15.9,2024-03-24
CUST0369,PROD0032,Category 2,67.13,2020-01-24
CUST0077,PROD0022,Category 8,104.15,2022-03-26
CUST0039,PROD0015,Category 9,146.98,2020-01-16
CUST0462,PROD0005,Category 5,197.36,2020-11-10
CUST0218,PROD0007,Category 5,106.61,2022-12-25
CUST0053,PROD0039,Category 1,174.76,2022-11-20
CUST0413,PROD0026,Category 3,50.65,2021-01-20
CUST0388,PROD0036,Category 1,46.88,2020-08-10
